platform,product_id,rating,comment,Quality,Price,Delivery,Service
tiki,8835159,3,"Nhận được sách khá nhanh nhưng phần bìa bị hơi nhàu, có nếp gấp. Với 1 người cầu toàn như mình thì nhìn khá là khó chịu.",-1,-1,-1,-1
tiki,8835159,3,"Sách giống như từng câu chuyện nhỏ nhặt tóm gọn theo từng trang. Rút ra các triết lý sống, bản thân mình đọc ko thấy cuốn lắm vì hơi rời rạc.  Bù lại giấy in trơn, vàng chống lóa và thân thiện môi trường, cầm mướt tay.",-1,-1,-1,-1
tiki,8835159,2,"Một quyển sách nhỏ nhưng chứa đựng hơn 100 bài học, mỗi bài học chỉ tầm 1 đến 2 trang là những thông điệp tác giả cô đọng lại. Tuy nhiên có một số triết lí đọc khá khó hiểu, có một số bài học đọc thấy không thấm lắm, nhưng cũng có những bài rất ý nghĩa. Quyển sách xứng đáng 8/10 điểm. Nhưng mình cho 2 sao vì Tiki giao sách cho mình bị sức ra cả chục tờ ở những trang cuối, mình thật sự thất vọng vì điều này.",-1,-1,-1,-1
tiki,8835159,2,"Sách quá cũ,   logo Nhà Xuất bản trẻ đã bóc và tẩy xóa nhưng không hết. giấy màu vàng .  Nội dung thì chưa kịp xem",-1,-1,-1,-1
tiki,8835159,3,"Sản phẩm chưa được tốt, đóng gói chưa còn lỗi",-1,-1,-1,-1
tiki,8835159,3,"Nửa đầu cuốn sách thì viết rất hay nhưng nửa sau thì toàn những ý kiến, đoạn văn cụt lủn, không ăn nhập với nhau. Cảm giác như tác giả cố nhét vào cho sách dài ra vậy",-1,-1,-1,-1
tiki,8835159,3,"Mình cảm thấy các bài học trong cuốn này khá chung chung, mình đọc được nửa cuốn rồi, nhưng thấy nhàm chán và không muốn đọc nữa. Không tạo được động lực cho mình như những cuốn sách khác",-1,-1,-1,-1
tiki,8835159,1,đọc rất hay nhưng do giáo hàng nhanh nên cho 1*1,-1,-1,-1,-1
tiki,8835159,1,mua sản phẩm kg đc ship mà lại báo đã giao hàng thành công????? chẳng nhé cho họ nhận nốt các đơn còn lại kg nhận nữa?,-1,-1,-1,-1
tiki,8835159,3,Phù hợp cho những bạn muốn đọc những mẫu chuyện ngắn gọn. 100 bài học kể về những câu chuyện trong đời sống. Mỗi bào học sẽ có 1 câu đúc kết của tác giả.,-1,-1,-1,-1
tiki,8835159,2,Hư hại ko tốt nhưng sách khá mới ok??,-1,-1,-1,-1
tiki,8835159,3,Giao hàng hơi chậm do dịch Covid. Không hiểu sao mình đặt mà thành tận 3 quyển giống nhau :(,-1,-1,-1,-1
tiki,8835159,3,"huhu, mép bìa của em bị rách ruiiiii,buồn quá điii",-1,-1,-1,-1
tiki,8835159,3,"Sách okie nhưng bộ phận giao hàng của Tiki làm mình quá thất vọng. Cần gấp nên đặt Tiki now, đặt 8/3 mà 10/3 mới giao.",-1,-1,-1,-1
tiki,8835159,3,"Truyền động lực tốt, giá phải chăng",-1,-1,-1,-1
tiki,8835159,3,sách rất hay đẹp gói kĩ càng,-1,-1,-1,-1
tiki,8835159,3,Nội dung hay nhưng chất lượng giấy và sách kém. Nhưng do hàng giảm giá nên như vậy cũng tạm hài lòng. Tiki giao hàng nhanh bất ngờ. Book tối nay là chiều mai có liền. Thanks tiki,-1,-1,-1,-1
tiki,8835159,2,"Đây là lần thứ 2 đặt sách trên tiki nhưg cả 2 lần thì lần nào cũg có sách bị rách với quăn, dập phần cuối sách",-1,-1,-1,-1
tiki,8835159,1,"Sách dỡ quá, dịch kiểu máy móc. Ko có gì lôi cuốn cả.",-1,-1,-1,-1
tiki,8835159,1,sách giao bị ướt. ko bao bọc sách kĩ càng. quá tệ,-1,-1,-1,-1
tiki,8835159,1,chất lượng giao hàng ngày càng kém lúc nào cũng giao hàng cũng muộn mấy ngày,-1,-1,-1,-1
tiki,8835159,3,"chất sách khá ok, k thích bên đóng lắm, hk nâng niu chắc chút nào",-1,-1,-1,-1
tiki,8835159,1,mình đánh giá dịch vụ giao hàng tệ chứ ko phải sách tệ ah,-1,-1,-1,-1
tiki,8835159,3,"Sách không được như kỳ vọng, nội dung sáo rỗng",-1,-1,-1,-1
tiki,8835159,3,"chất lượng cũng ok, không đươc dày lắm",-1,-1,-1,-1
tiki,8835159,1,"Sách đẹp đóng gói chắc chắn, giấy in, mực in đều tốt",-1,-1,-1,-1
tiki,8835159,1,"Sách chất lượng giấy tốt nhưng đóng gáy quá kém, mới đọc lần đầu đã bong gáy.",-1,-1,-1,-1
tiki,8835159,3,Sách giao nhanh nhưng mép hơi tróc giấy do không được bọc đầy đủ và để trong hộp giấy sơ sài không có logo tiki. Khá chán,-1,-1,-1,-1
tiki,8835159,2,Tiểu phẩm ngắn không hấp dẫn,-1,-1,-1,-1
tiki,8835159,3,sách có vẻ cũ bị bong ở mép sách và có bụi,-1,-1,-1,-1
tiki,8835159,1,sách bị tróc sách lậu.......,-1,-1,-1,-1
tiki,8835159,2,sách đạo lí cũng tạm đọc hơi chán,-1,-1,-1,-1
tiki,8835159,2,sách bóc ra đã quăn bìa. Tệ,-1,-1,-1,-1
tiki,8835159,3,Giao hàng nhanh gói hàng ổn. Nhưng sách khá tệ vì bị nhăng có thể do bị ẩm.,-1,-1,-1,-1
tiki,8835159,2,"sách hay, nhưng cước phí gửi quá cao",-1,-1,-1,-1
tiki,8835159,2,nội dung vắn tắt quá.nhiều câu rất khó hiểu.Giá trị mang lại chưa thực sự như tiêu đề,-1,-1,-1,-1
tiki,8835159,2,Tôi mua 10 cuốn sách này nhưng vừa rồi có một cuốn bị rách và khá cũ. Mong Tiki sớm đổi giúp tôi cuốn khác. Thanks,-1,-1,-1,-1
tiki,8835159,3,mình nhận đc sách rồi.hàng giao hơi chậm,-1,-1,-1,-1
tiki,8835159,3,"Sách bị xước, tróc chữ ngoài bìa, lần đầu tiên đặt hàng mà Tiki làm ăn vậy sao này sao dám đặt nữa ?",-1,-1,-1,-1
tiki,8835159,1,"Mua 3 cuốn, mới đọc cuốn này mà bị mất khá nhiều trang",-1,-1,-1,-1
tiki,8835159,3,Nội dung sách này ko thể cho 5 sao được. Sách dịch nên đọc cứ thấy khó chịu.,-1,-1,-1,-1
tiki,8835159,3,Sách rất hay nhưng thái độ nhân viên gh không tốt,-1,-1,-1,-1
tiki,8835159,3,"Sách hơi cũ , có nhiều vết xước trên bìa , hơi *** vì không được mới.",-1,-1,-1,-1
tiki,8835159,3,"Cuốn sách mới và ok , thích hợp",-1,-1,-1,-1
tiki,227746564,1,"Hèn gì viền đen nó che mất cái màn hình, chán thật sự.",-1,-1,-1,-1
tiki,227746564,1,"Mô tả hàng chính hãng nhưng dán mấy lần ko dính,bên trong bụi ,hộp bụi bẩn ,giá cao nhưng ko bằng cả dán vỉa hè.",-1,-1,-1,-1
tiki,227746564,1,"Giao sai hàng cho khách mình order 11 mà giao 11 promax. K để ý tháo ra đến lúc dán vô thì ms thấy dôi ra 1 khúc, quá bực. Mất tiền *** nhưng sẽ k bao giờ order ở đây nữa -_-",-1,-1,-1,-1
tiki,227746564,1,"Giao sai sản phẩm , nhưng lỡ bóc ra nên đành chịu . Đơn hàng không đáng bao nhiêu tiền , nhưng shop làm ăn *** , không đáng tin . Mọi người đừng mua đồ ở shop này nhé",-1,-1,-1,-1
tiki,227746564,1,Không chuyên nghiệp. H  Giao trễ hen    Không pản hồi lại cho khách hang.   Không tôn trọng khách hang,-1,-1,-1,-1
tiki,227746564,1,"Nhờ tiki và đơn vị bán đổi lại cái khác, mở ra thấy bị cấn bể 1 bên kính, dán lên mới thấy cấn bể",-1,-1,-1,-1
tiki,227746564,1,Tôi mua lọi chống nhìn trộm mà đưa loại trong. Dán vào mới biết.,-1,-1,-1,-1
tiki,227746564,1,Sản phẩm không giống như tôi đã đặt,-1,-1,-1,-1
tiki,227746564,3,"Dán thì đẹp, nhưng bị bít cái loa trên màn hình, nghe gọi nói chuyện rất nhỏ, bên đầu dây kia nói và nghe đều ko nghe rõ, khi chạy xe là hoàn toàn ko nghe đc rất nhỏ",-1,-1,-1,-1
tiki,227746564,1,"Sản phẩm bị mẻ nhỏ bên trong, dán xong mới thấy mẻ. Tiki giao hàng bị hư",-1,-1,-1,-1
tiki,227746564,1,"đặt loại có khung, mà giao loại không khung",-1,-1,-1,-1
tiki,227746564,1,Lần một giao thì bị vỡ. Lần 2 giao thì nhầm sang hàng kính chống nhìn trộm. Kính không tốt như quảng cáo.,-1,-1,-1,-1
tiki,227746564,1,Sản phẩm tệ nhé. Miếng dán mỏng ko thể gọi là kiếng cường lực đc,-1,-1,-1,-1
tiki,227746564,3,"tương đối ổn, dễ bị trầy xước",-1,-1,-1,-1
tiki,227746564,1,Sản phẩm ghi hỗ trợ Iphone X nhưng không kích cỡ lại không khớp.    Shop nói chuyện không đoàng hoàng,-1,-1,-1,-1
tiki,227746564,1,"sản phẩm không đúng với iphone 14, Ngược đối với sản phẩm",-1,-1,-1,-1
tiki,227746564,1,kính nhìn không trong . nhìn ko thật,-1,-1,-1,-1
tiki,227746564,2,Tôi bị trường hợp: dán cường lực có gạch chéo .. không thể đọc được chữ trên màn hình,-1,-1,-1,-1
tiki,227746564,3,Bung keo sớm nên phải thay miếng khâc,-1,-1,-1,-1
tiki,227746564,1,Đen vừa mua đã vỡ.   B.   B.   B,-1,-1,-1,-1
tiki,227746564,1,Nhầm hàng rồi shop của mình 12 prm mà shop gửi xs max dán ko vừa,-1,-1,-1,-1
tiki,227746564,3,"Tạm được, giá khá mắc. Sản phẩm trong đơn sai nhiều",-1,-1,-1,-1
tiki,227746564,1,"Không như mô tả, rất khó fix điện thoại",-1,-1,-1,-1
tiki,227746564,1,Hết keo. Không còn bám dính. Tệ…quá tệ.,-1,-1,-1,-1
tiki,227746564,1,Xài 3 ngày rớt nhẹ cứng mặt kính cường lực!,-1,-1,-1,-1
tiki,227746564,1,Dán che mất camera trước và loa trước,-1,-1,-1,-1
tiki,227746564,1,"Cường lực dán ko chắc,chống trộm bị sọc ngang",-1,-1,-1,-1
tiki,227746564,2,"Keo dán chán, tự gỡ xong tự dán thủ công",-1,-1,-1,-1
tiki,227746564,2,Mua miếng dán 13promax nhưng giao 13,-1,-1,-1,-1
tiki,24951095,2,"Lần đầu tiên mình cảm thấy thất vọng về sách Tiki như thế. Chất lượng ngoại quan của sách cực kỳ khó chấp nhận, các cạnh không phẳng, mức độ hoàn thiện thấp, cảm giác rất thiếu tôn trọng độc giả. BookCare dập bìa không phẳng. Mong Tiki cải thiện chất lượng",-1,-1,-1,-1
tiki,24951095,3,"Thật sự rất hài lòng về những đơn hàng lúc trước đặt nhưng lần này vô cùng thất vọng, bìa sách oke, nội dung oke, trang giấy oke nhưng mà những mẫu giấy đôi bị rời ra do đứt chỉ, mất chỉ vậy rồi sao đẹp,  thẩm mỹ nữa. Lần này cho 3*, lần sau mong TiKi kiểm tra hàng thật kĩ giúp!!",-1,-1,-1,-1
tiki,24951095,2,"Mình đã đặt quyển Mắt Biếc có tặng kèm cuốn sổ tay số lượng có hạn nhưng khi giao về thì chẳng thấy cuốn sổ tay nào!! Khi mua quyển đó thì nó đang sale giá bằng quyển bình thường hiện tại, đã vậy còn đổi trả cả hai tuần trời về đến nhà thì y chang quyển cũ, vẫn không có cuốn sổ tay nào!! Thật sự thất vọng, nhưng được cái là sách không có lỗi gì nên cho 2 sao P/s: 2 ảnh trên là từ đơn hàng cũ",-1,-1,-1,-1
tiki,24951095,1,tôi rất hay mua sách ở tiki nhưng không hiểu sao tiki lại giao tôi quyển sách mà mất hết nội dung như thế này? rồi đọc làm sao.,-1,-1,-1,-1
tiki,24951095,2,"dù cho cuốn sách được nhiều bạn trẻ đón đọc nhưng cá nhân mình cảm thấy truyện này Nguyễn Nhật Ánh kể chuyện sến sẩm nhưng ko tinh thế, lan man và không tầng sâu. Mình chưa đọc các tác phẩm khác của NNA nhưng về tác phẩm này mình thấy ông kể chuyện không hay, nội dung truyện với cảm nhận của mình thì thậm chí không mấy đặc biệt so với những câu chuyện mà mình đọc trên Voz. Hơn nữa, sau khi xem cả phim và truyện thì mình thích cách thể hiện tình tiết Ngạn biết được chuyện Hà Lan có bầu, cách kể ở trên truyện nó khá là cụt hứng, đây là tình tiết đáng lẽ phải được kể một cách cao trào nhất có thể, mình đã chính thức thất vọng khi đọc đến đoạn này.   Dù sao thì bộ truyện cũng thành công vì có lẽ khá nhiều bạn trẻ đồng cảm với nhân vật chính khi mà họ cũng có quá khứ thế.  Mình mua xong, đọc xong và đã tặng luôn cho một người bạn, hy vọng bạn ấy hài lòng với cuốn sách.",-1,-1,-1,-1
tiki,24951095,2,"Sách đẹp , nhưng sách bị nhớp , một bên góc bị dập lại ! Còn sổ tặng kèm thì nhận hàng và mở hộp ra thì đã thấy bị rách hai chỗ ! Yêu cầu shop đổi sách lại cho em đi !",-1,-1,-1,-1
tiki,24951095,2,"Nói sao nhỉ nhưng đơn hàng này chất lượng kém quá. Bìa và mép truyện bị nhăn còn bị dính bẩn nữa. Mua hàng của Tiki nhiều rồi nhưng đây là lần đầu, nên cho 3 sao thôi nhé",-1,-1,-1,-1
tiki,24951095,2,"Mình không xét về quyển sách vì mình chưa mở ra. Mình mua sách để tặng, có thêm tiền để gói quà...nhưng khi hàng giao tới, cái gói quà bị châm lỗ lủng lủng tùm lum, rất xấu hổ.... Tiki nên xem lại tình trạng này, có thể mình sẽ không đặt gói hàng tiki bao giờ nữa. QUÁ THẤT VỌNG.",-1,-1,-1,-1
tiki,24951095,1,"dỗi thực sự với tiki? dạo này làm ăn chán kinh hồn, lúc thì giao sai màu sp cho khách hàng, còn đơn này thì bookcare 1 quyển, quyển còn lại đc tặng kèm sổ tay và đc bao nilon nên nhân viên lười không muốn bóc ra bookcare hả? bọc 1 quyển nhưng lại trừ 2 bookcare của mình, yêu cầu tiki giải quyết thỏa đáng. ?",-1,-1,-1,-1
tiki,24951095,1,mua là phiên bản phim đặc biệt mà về thì là bản thường còn tặng kèm quyển sổ chưa đến lòng bàn tay mua ngoài chưa đến 10 nghìn .shop rất vớ vẩn mà lại tính giá của phiên bản đặc biệt,-1,-1,-1,-1
tiki,24951095,1,Giá đắt nhé. Chưa kể là phiên bản phim nhưng lại chỉ là một cuốn truyện và một cuốn sổ tay từ đâu đó. Chất giấy của sổ cũng chưa đạt đến mức là ổn.   => Thất vọng,-1,-1,-1,-1
tiki,24951095,3,"Sách đẹp nhưng đóng bị lỗi, hở keo. Mấy trang đầu lật ra lỗ luông khoảng trống với hàng chỉ may.",-1,-1,-1,-1
tiki,24951095,3,"Đọc thấy hơi thất vọng về Ngạn, chuyện đáng lẽ nên kết thúc sớm. Nhưng lại kéo dài, chưa đọc thì hy vọng ko có duyên với Hà Lan, thì sẽ có với Trà Long, nhưng Ngạn thì lại ko làm thế, đọc thấy nản quá.",-1,-1,-1,-1
tiki,24951095,3,"Sách siêu xinh, chắc chắn, không bị lỗi và được tặng kèm kẹp sách. Đóng gói cẩn thận. Nhưng giao hàng chậm và mình phải liên hệ mấy lần mới nhận được hàng. Ấn tượng lần đầu không tốt lắm nên cho 3 sao",-1,-1,-1,-1
tiki,24951095,3,giá lúc giảm thì rẻ đấy nhưng mua về k đc tặng kèm chán ghê,-1,-1,-1,-1
tiki,24951095,3,Tôi mua 03 quyển truyện cùng là của Nhà văn Nguyễn Nhật Ánh mà Shop lại tính phí vận chuyển 02 lần là không phù hợp.,-1,-1,-1,-1
tiki,24951095,3,ko hiểu sao cái bọc ngoài bị ướt luôn ấy . nhg mà may là có cái bọc nên sách vẫn nguyên nha . nooin dung thì ko phải bàn r ạ,-1,-1,-1,-1
tiki,24951095,3,"Sách rất đẹp, chất lượng giấy tốt, có kèm book mark và sổ tay. Mình nghe review nhiều về tác phẩm nhưng khi đọc rồi thì thấy không hay lắm. Câu chuyện tình yêu buồn nhưng làm cho người đọc cảm thấy không hợp lý lắm.",-1,-1,-1,-1
tiki,24951095,3,"Nhận được sách con gái rất thịch, nhưng khi bóc bìa mũ ra thì sách không được bookcare (làm quyển sách mất giá trị về lâu dài). Nhưng khi kiểm tra trên tài khoản bookcare thì quyển này mình vẫn bị trừ bookcare. Hơi khó hiểu.",-1,-1,-1,-1
tiki,24951095,3,Mình đặt trước 1 tuần trước khi sách có hàng nhưng tới nay đơn hàng của mình vẫn trong tình trạng On hold. Có những bạn đến sau mình nhưng họ đã được giao ngay vào hôm sau. Đây là lần đầu tiên mình thất vọng về cách xử lý đơn hàng của Tiki.,-1,-1,-1,-1
tiki,24951095,3,Mình đặt trên đơn hàng rõ hàng là bản có tặng kèm sổ tay phiên bản phim nhưng khi nhận thì không có.  Mong rằng sau này Tiki sẽ kiểm tra hàng kĩ hơn trước khi giao ạ.,-1,-1,-1,-1
tiki,24951095,2,"Tôi có đặt thêm dịch vụ thiệp mừng nhưng sản phẩm nhận được chỉ gói mà không có thiệp mừng, dịch vụ thiệp là có trả phí nhưng nhân viên lại không kiểm tra kĩ, làm ảnh hưởng món quà tôi tặng ngừoi thân",-1,-1,-1,-1
tiki,24951095,3,"Đa phần là đẹp, giấy tốt, chất lượng nhưng doblấy khác kho nên chắc không có quà tặng sổ tay đi kèm. Truyện mới nhưng không hẳn là mới nhất. Mong lần sau tiki chú ý hơn về chất lượng sản phẩm",-1,-1,-1,-1
tiki,24951095,1,sách dơ bụi bẩn nhiều mong tiki sẽ khắc phục vì có quá nhiều phản ánh tương tự nhưng không thấy thay đổi gì,-1,-1,-1,-1
tiki,24951095,3,"Nội dung thì khỏi bàn, tiki giao hàng rất nhanh. Nhưng có lẽ thời điểm mình đặt không có phiên bản phim đính kèm ( mặc dù mình đặt ver này) nên hơi tiếc. Giá thành thì rẻ hơn thị trường",-1,-1,-1,-1
